review_id,user_id,business_id,stars,useful,funny,cool,date
eCiWBf1CJ0Zdv1uVarEhhw,g2GDpnMMXO9s0-JVIJnfzQ,TyxDzw8S02endZrrSHu_xQ,2,24,20,17,1538669931000
cejwyz1Hn1yQ-v2m9PAovQ,f3LI3ld5tNxXrMUU69v7wA,j99PtxlKTW_u5alE4jiqHQ,4,39,1,32,1502901892000
du1YuJ9Bwrz60HYvdHxGZQ,Loe7kgm7UurfezQEMfeYLw,mUIBtlWNPD7sz3rGGWQ1RA,3,8,11,7,1496785357000
TcCcHzc3L6Aboq3DteEfZA,NGTzj_44YDnPDmsD45HWeg,MWmXGQ98KbRo3vsS5nZhMA,3,12,7,10,1418932537000
_pYWxZrAWBSaF0_OXIS20w,KWLxxZKAcdUOBqBLMPW22w,UhjfJpaAzgSYrTZ_dMMF1Q,1,41,7,31,1467576877000
0bT9gQpQO6MX3KVv5jrtdg,LXvn-Wl2Sjzvl_7TxK-x6g,n5P6-HWN3kFSYBxfVfDxEg,4,22,8,8,1372067887000
lZQ_PekQKGo9HaAPgbRQbA,YRFeRq--jTV6G3HMgesSEg,7-Vu4z0QdhCFizP-bHxoxQ,4,38,2,12,1413041356000
YQtuP2OsLItDgSyEu5wfHA,0WqEkKMu03irkMiEtsFxZg,Xs8_bv5kVViigbVf_d1TJg,2,91,17,3,1503966161000
3djwsoWuYzfE8VD3jlNd8Q,R9VOYcIWbNA3Q3qiWF2SsQ,Bg3xluNKVnqotkukgreP_Q,3,37,10,3,1294543560000
5M9fBQINWamyQPdJ7OQkeA,CbJ3Z5iL58ufqDhYWJFDtA,bUnqKEP7h48ePxHMXV0fNw,2,24,27,33,1494694399000
AKqi6mgoYb2Enn7yqjAyCA,M-ioj0zpryMKwY98qCEatg,lpfrjbjIWC0BNZThaSDMLw,2,320,9,11,1380813579000
VJlQHciG-ygKNX2zjOgz6A,E1olskL76b9TrcClgD9oBw,8usO-H5uFTzlISfGZN8rSg,4,54,2,10,1485553040000
BMeYOL1Qj95QTb_XU3u-aw,zOXz1t2VdJUpeE9d1thrgQ,2S_CEQYBbp8RO1bJm_1mng,2,14,10,26,1483327054000
Ad91EzbAGRCR1SwkPfZJKg,11jQWQYTJkzIE6o3s5ID4Q,zJErbOQMKX-MwHs_ulV7DA,4,31,18,42,1472156895000
Lj1TAURE_hYtPW3IlhKWMg,K-3kF5Wc3b8cOHTAJpV9tA,1QVB0_-piu0GXes87BXeGw,3,54,38,25,1430254121000
9IwAYLrVTzcRnLmmAGvDVQ,huHPQSQgw4kFakc0Vq7TDA,NV6zZPb5OGVpyX4JrSzUPg,5,11,16,8,1480853835000
gj_usrjf1TIkh73H-QO3uw,WBR41ZUpnl4hW5stYd5E2A,gK9CdFaCXmHoW8aLfXiSqg,1,46,20,10,1453049119000
E1MoAVCzLAnJX-rYwE-Rtg,7Ie0VmQtnGYUVq2YW4dTVw,EneM1oBFxncaR1nQCD3gYA,3,17,27,25,1507685235000
AqPFMleE6RsU23_auESxiA,3TlGZhQjrEvacyHhGxdKxA,rJzLJL33mFyrM_90kAQKuw,5,35,39,22,1497721615000
qGQvUHmC02PAZW3H1WTIfw,LNHVcCbz5L5IfzR6aI67Dw,bQKqeYwaHNal7JFAXzCMFg,1,8,15,15,1469428129000
p3UM6VOJOGuY0iTxD-Topw,g2PdtlXNcAf6OFTp1rGLZQ,crRUwlg4u4VLLnGcOe9Ang,2,39,26,6,1484427904000
VQw3NHNQrJoxKpv-7Z8W2g,0O5O06pC4YgqnLVm5MznJg,GhBVWW32PVRmBwetZWIHnA,4,31,12,16,1319767753000
zM7u3iffMjniyvQAaN9Tnw,R1GU5Q3aw7Vkw5HvqnGSfQ,gmjsEdUsKpj9Xxu6pdjH0g,3,91,30,8,1530038284000
2xIYKNiMuDpF2wWjT1RIKg,1WHRWwQmZOZDAhp2Qyny4g,sB45WFgysT617bKWP_WJwA,3,35,10,6,1361486528000
pLffaOqWKZ0nmkNQWz3-rQ,WGF29O7lJKb8sgKqtAmS1g,tJCnUtGdyPyOGt5kudLrTA,5,48,12,7,1489610743000
hG9RTxxivb0ZXzEk4JXTXA,0SpK7eVn5TrpyQKPaohVBw,F4zL3RYWlEhGLsns1xRR-A,5,48,20,2,1464659902000
ULzbgT5SPThiMOoo4a_Adw,q0maahM5jLGufHhN6kR8Xg,6jgRI0lDt48CY8j1GAGuKQ,3,6,5,16,1394805346000
qM-E-ae8CI1Yp0wJiq0jhg,R1GU5Q3aw7Vkw5HvqnGSfQ,2myVMP_l-9f9JIZewm19Cg,2,28,2,6,1414374804000
jHQiGVYdbT-9lQJmSg5rWQ,XuadFePn8P6l5epbEFnfKw,6LCZLGa09Qifn6rG7-DNrg,5,16,18,9,1529438215000
EbtqfxRiY6nUmSQA-pIPMQ,3M1_pyDSgMP6sRMz564eJw,YUUMXtU66B4rxwJohSQm7A,1,11,30,41,1497730096000
ARaxXz4N90ew6wG-g5HLYg,1Y38tVMSPH8jwIGw_y_E3g,W0vdz23JQtVQX5vJkiCj3g,1,23,17,12,1440953311000
Ly4PZdIlbIhLZO6WdDAaPg,H-kSAP2ZjKWGZR9Icj09OA,D2kZP7jvrWTuRzcPY6NbqA,2,32,16,15,1303567235000
NgMX1BwJd5meAWEqXVC_OQ,AXBsPgSbyjGkAqPLSwiTYg,LWDktsosohdLy4iI2pIOOQ,4,61,27,2,1249341297000
FEcORupb9Fep465-KFUKcw,7QeQxjJ1lY6HKqWNqD9L8w,NYYPj2WpUuIz2mP6YBWKnA,4,10,8,15,1503954749000
xoZmWuioJtp1Jw1WSqT-7A,kfiBpwAZFxAo_RcrBmQjbA,8yDgFRYjTYdtBH9PVk9E_w,2,9,98,6,1485567488000
2QMIwxBiLWoNrtqrucrDKQ,JYYYKt6TdVA4ng9lLcXt_g,2myVMP_l-9f9JIZewm19Cg,2,8,25,3,1484428990000
7QLCrFsbfHLHMTrYuDTKyA,SD2wTe9oVhG4j2fAwo1yhg,ZGD4WacjO1v4Ath3Qil-Sg,5,2,2,44,1388262201000
BiETNEHMCcmUWQDJMHQQqA,cD2kobXH5ozNOjAMS5yuvQ,_v5iAERdNNh5G9NBL-EelA,2,28,7,22,1449287522000
oAQ2yhFonFh0P1Df-fzYNg,4P_GCHFMV0mF2SqEWwWgtQ,fgTOJRkc703E4XRdcr5zRA,1,41,19,11,1498617298000
MJjWo6VjPZbpwDrAy1Uf0w,DKnsz2rmUkAs0jZ7Qd61WA,P50W1jWWLTFjuEUdkGZJdA,2,37,24,33,1466626854000
EbtqfxRiY6nUmSQA-pIPMQ,7rVlXbma0CkPRMsKg5DBPg,NT5S6JV5wPwKOd3s3Yh1zQ,2,18,17,3,1488584259000
ZyfCRiRf1uLimxm7IXnwQA,ifbY7DlrQep2hxR8WBGQbw,Dtuf4vD0znzwJW9vk3iTNw,5,17,3,33,1484429665000
EbtqfxRiY6nUmSQA-pIPMQ,LqC5hNXcFVY-jcbyxi-tuQ,aDn90OI3HgzO8A2FO46j9Q,4,24,32,0,1401067527000
SiazHJtfovy9nwDFfICdwA,6M7PMBWbBcp5VZ84AY3EFA,1QVB0_-piu0GXes87BXeGw,4,35,39,19,1394838812000
TunQqLbhPJDpncASCgkxmA,IKbjLnfBQtEyVzEu8CuOLg,EBn3U4mpnIRLIy2lKuilRQ,1,34,1,24,1500402485000
JH6ICJPlTj0ASN2THlnP0A,xGxrRm_FfCLd7NXwKEzshw,ZXt0zo8liURaAEKD47zDRQ,1,27,7,7,1503956568000
6odPSjoPWOyeDQpgJbdGaA,ZihW6-M7xOl6v_fkkuv61Q,7EhTT4iEuA7JaaWA-eI3Qw,4,12,23,2,1273867077000
cIY-1dh_AggHAseMnMQkng,oe96IfuI5SCR5y0VWq4fkg,8FALz8g6oaTca0ufiUuF6w,2,4,27,19,1415820893000
BIrLDhcGSnGoj7tRz4pC4w,MBqmvYqNnq6OmQQYqivHeQ,kk_oEw1j3xQ-cJaAII8A0Q,4,20,22,42,1367945659000
XDvCtch6U43HUNuMLHSxHA,WDtfOTjdeTgsjqVwFAeqIw,5KG0RjpG933SOPvBExKouw,2,8,28,41,1354588398000
JfFODAip9Xsz-eXKLSjwZA,22MQF_kXWsFHvY76DaUKSQ,m1DE-V1QWEkQ_vtwB51rzQ,3,7,1,26,1505931573000
uQgLKU8M6k5O809xc97EyQ,gj2a3Pdr85S476EDcVtr2A,otQS34_MymijPTdNBoBdCw,3,24,30,24,1531002002000
QS_m_ymnK6WT-LMnnkF-jA,k3Q0ZcVuMdvA_9iDcSDWIA,KiE0h68HGOO7ZXAqkMBdiw,4,320,8,17,1535979843000
WwdgjZvARA-p7IU4I4Iqbw,JDBlafv8p0UBtVFZ4LnRhw,NYYPj2WpUuIz2mP6YBWKnA,5,31,3,41,1401057182000
48Mv4oT4Q8MdbFV0CXi3cQ,11xwVSDv1ytjcyvUiyBWaw,mcr1lAEdvGLMJhuPwI3I2A,4,32,1,8,1504915755000
pki36UXpStFmbPXNfGnW5A,3M1_pyDSgMP6sRMz564eJw,_ReMedGR8eDM5AgdRK0jCw,1,42,8,18,1512242064000
X-ibMbsz1nWAcetMERluBQ,FsbQY_iNJPm4xAZ9vERCBw,04UD14gamNjLY0IDYVhHJg,4,23,8,16,1449322581000
GHyyQunPh8YubLtk6FlftQ,q0maahM5jLGufHhN6kR8Xg,NV6zZPb5OGVpyX4JrSzUPg,2,21,12,44,1418837638000
YwwXtjCW2r4tlodyzUfzKA,H2WhI7u2Zc-ozPnKBvhWwQ,TsZEKqs0wzP3WHnPkV0Eig,3,44,4,1,1491611591000
_u331rYIp7qJ7aWvLup9Ug,jVSDkxfr66ar4_HRArsT9Q,D4DZztR7vkbiED6txGUYFg,2,28,21,49,1521141362000
P6Kbftcn5GwvIo2xQyXFBg,JW5W4OZCohTvZlRF1jzrTg,rBdG_23USc7DletfZ11xGA,5,14,16,21,1445045059000
Sx8TMOWLNuJBWer-0pcmoA,x_NfifOcHluxCC84iC-0Rg,0sr1EyOc6Td1C-962QW88w,1,17,25,41,1255463452000
f7fAYGJpd4gZAoJxuJcciw,GmSbKlsp0ITmTWO8MIoPGw,LCpHFLUQhVMhfpNngtf_Ew,4,25,18,49,1488585003000
Is_4BTKGJTHxLGKRxLD_DQ,FncS5xs9sE1weGrYV4aJgg,_cdy7hVc32mleVooP8x0Sw,5,25,7,22,1386448860000
C63d7kiqdlTya-2pfKmong,2QDiMTrheevtsKETQ0TPdQ,jD99J_5nco5bUTlhMR1fsA,2,11,2,29,1482165779000
k7HWRysS3ICXxzhbddCemw,H2WhI7u2Zc-ozPnKBvhWwQ,uE40984_YDgVvPeRpFcCaQ,5,44,11,5,1396328409000
YFp9hHkElfJGvvdo5T9MuA,vqaJs9VyVLkbixSetsVKyQ,kQANkgj6vHc1xCmxfNBNjA,4,30,30,44,1535058053000
0trQZcvI12ONojsrEOnIHQ,Ohhrhu1RkqfVciIVx_W5HQ,RZtGWDLCAtuipwaZ-UfjmQ,4,7,11,49,1454171681000
EEJ1VuPJ4l77ihnaweHgPQ,nO7W9zBspe2yBwpLtw18lA,cXSyVvOr9YRN9diDkaWs0Q,4,40,16,19,1480824344000
BAe2yGGtKYS2cuC77dyuIw,av5_rihz1f5DLEIt5NrtNA,cmkyXHQ1oqLTeLt5QjnQJQ,2,45,32,42,1380803165000
DJYMt0yId5Xm_ntDDSlCcQ,w90KNnzS6Ao3k-njRlCEeA,9OtFX3YzG5keaUMOWU1imA,4,13,13,49,1455232310000
8KDl6ZlqXL4zlM8ptQWUMg,dXgGp-vjO_TSIvLgNz5uaw,WecgAHgzAPLOmM-6-Iga2A,5,54,38,49,1415796089000
VJlQHciG-ygKNX2zjOgz6A,07aVWNhBhpwqW3MdqoKDKQ,JOvNunKJlWhwJRwLmUR9ZA,2,21,38,32,1443056269000
1sZkJCitG9-XSlZQJJRs-g,ftXAwWq5_3AMSzVviheQSQ,sLgnx_WFCjEoPsS6NwU70Q,4,91,22,26,1463638214000
82lJQteTxdxQVXfm-RU_tw,DAXuBz8W8I0P6Fqden3kjA,KZe5kpIHWVuJl6WgNYzceg,4,31,5,0,1394851601000
GHyyQunPh8YubLtk6FlftQ,Uk3X2AypU8AqvcYEVf7s6Q,8G4mt9y5mRg161XBs-hePw,5,21,5,20,1472133044000
zqmkEnp1kfU2vosDcG2kMg,-G7Zkl1wIWBBmD0KRy_sCw,qONvIS94nZhXYm-jccXyuw,2,23,10,20,1476399047000
-aUWPP2tzV8li0uvYpaY1g,E-2aaJTr0Lup35NGhV5k8A,DTuAFwqf2lknagHDT4pUMA,2,42,32,31,1445050928000
USQoa-DdoBJaEdB1s726Ug,8FPlMYqDg1fyuwXwY8iPDg,7wpTBtY2kiMXmW42zvL-fw,2,42,9,29,1498612024000
Blzra0ClBO8mORAnUCk5Xg,qmpRRF4HAKuGJEujoK-IdQ,LnQRfj3pPz0369stRnwUWw,4,45,32,11,1499539109000
S31KpJsHYnBX9Qv5qG1LJA,k5Lv0ZcY4R-uLsBbbqsP_w,URGUfDvDj32V6Ot3lQYK_g,2,17,22,18,1480818682000
RdeS7gqrmVs5kJtazzVr3A,1wN_Q-1fg46ZomOzf2tg5w,L3V21nAe-CicW2bvtNWa0g,1,28,3,7,1445045059000
g734ECK2zY-JrGmvzom10g,SKdBREFOemB3ORmzeDJ3GA,DsKzHnkLKnxZTVsFpts4oA,3,40,24,26,1524870201000
TgDp1TErom3UNglKhDy2uw,SEPSy_TUicGdTg-_72aOmQ,4-CxVJ9n6TPPAmKV7DEOlQ,1,9,25,11,1469122878000
xhhmoxmvIJp16ozmxBuZZg,4SQ-coMQkDT63eYyvksYXg,RSAcMSbxpxskQ6dIIN6QUw,1,10,38,6,1513391422000
k841fO30xGewmdE0xPitOg,QJ-ikvhuRcigSCAWJTrnqQ,EBn3U4mpnIRLIy2lKuilRQ,2,5,25,1,1413035705000
VD_BQsEKAIAzy82CI0RZhg,jcJGCNrEgPHsl7zkvumq2Q,X63jIMRHYBvKKQDuJTRiQQ,1,29,26,20,1439957507000
jHQiGVYdbT-9lQJmSg5rWQ,au30JemWvCjjTp5vWdOLow,VUOD8yD1jwq_pqRP8EETBQ,1,2,10,8,1426701612000
_-D9UYciNNTIe6amQAsJUg,JTbWKeaQLH0w2TWCiRjq4g,tkFXSTpI-JmDgzhPU8ZsVA,2,61,4,5,1503966161000
DkP5rndjNG34M739vR1t8g,D7weAtcvX8_I_ULfyuy83w,EpREWeEpmR8f1qLHzzF0AA,3,44,28,17,1375541334000
_Y1tXKfLmIINKh5hiGhtQA,e9pCi-A2zVniFyNqVzBzpA,grjFEAN9gXOKQFEta4yBJg,4,21,13,17,1399493599000
g7MfpJGKQUGowCvIcrB91A,_lgLNzpzf3qmbwySBakxEw,UhjfJpaAzgSYrTZ_dMMF1Q,4,35,16,9,1502898199000
HpwQOIy5IgQwHaFAZVUrKw,mNITUu6B2wUKBOa4NmUHJg,cg4JFJcCxRTTMmcg9O9KtA,3,27,14,32,1378266500000
b8-_q_gr-5zplgCwNhvSNw,JYxJUad4GtKZdZhoTXTKZw,72Y65Cg8MO1t9cWCHpwEQQ,4,54,27,22,1429109449000
qdzNocGBnh8U-cvE_N8qbA,LcqNuhqaYt5ekKzaRirmIg,X63jIMRHYBvKKQDuJTRiQQ,4,12,8,22,1535071933000
nAx6LHi2qcvh1Rg9MaqckA,P6f_pFhxb0jwtA1JmjHmJw,Uj2LpQ5Hni4kQPC-jt9JPA,4,29,15,29,1492607962000
UBp0zWyH60Hmw6Fsasei7w,2uEiUCdT57UeaVkL8mjIqg,Q1HHAb4FzrzfnnrRyA8fgg,3,32,26,11,1512251132000
X-ibMbsz1nWAcetMERluBQ,gHMNLiwpn0SJEN-EG6mDnQ,sLgIenN5t-fFALQUkOvCyQ,5,34,13,3,1432647969000
REBUkv1sD96KNEc9-GmtgA,SKdBREFOemB3ORmzeDJ3GA,SDF1usj2mnUNqbIy4JBQTQ,5,10,2,8,1255498180000
D3GVEsKHghesOV5wdZOwRQ,59MxRhNVhU9MYndMkz0wtw,vSZRxp9u-zR5hEvOj4J5zA,5,41,13,42,1469435491000
pl5AjpEcFxFTltkBvHjsRA,kSMOJwJXuEUqzfmuFncK4A,h3aPn7WjxYMu_DJqXCUAjQ,4,32,3,1,1447879164000
lrZiB0XfNZjk8zfYDx_TPA,_AKBxw2s3A-8Y8HC0jJRCw,ZdHf2EkMQPV2OBNgGhMAKQ,1,42,11,33,1450646403000
6-uhn-jmZI6wHhsD8aGTOw,kSMOJwJXuEUqzfmuFncK4A,URGUfDvDj32V6Ot3lQYK_g,4,19,21,31,1498609999000
r-PjI5sBvNoBekk5mURNww,iMcfYOgyAhQlkjr_xi830g,5bCsL-Z3QnuBmJQtIt8qyw,1,40,26,44,1479790975000
rPMm8KdzE9cLHlwvt-IqgA,LXvn-Wl2Sjzvl_7TxK-x6g,cmkyXHQ1oqLTeLt5QjnQJQ,2,41,98,27,1499555413000
UdKXbsNyrbUMKm3ou4B4Rw,LXvn-Wl2Sjzvl_7TxK-x6g,dLMA55z9wdDkUIO-rnhOmw,5,27,8,42,1378266500000
-b1TKCO3GfYyXXvtDQq7qA,aAf7ZX3xU4ciPSs-yMFZGA,EBn3U4mpnIRLIy2lKuilRQ,2,4,0,3,1446768167000
SEtOk5e9-wDEDDRnuaUnnw,3TlGZhQjrEvacyHhGxdKxA,TsZEKqs0wzP3WHnPkV0Eig,1,27,18,2,1424095230000
XZl9M7HrwqqQUEOUu4azkA,7Ie0VmQtnGYUVq2YW4dTVw,0z45rM2paE-O-6w63GEi6g,3,9,12,7,1521146169000
940tqxFO4Pwg_KMg4Y4Z5g,Dd1jQj7S-BFGqRbApFzCFw,ioxgFKdqjRowAj4dFM7VoA,5,41,18,3,1445045083000
qx-EmVNPINe_3eDMEDUAeA,lYB2BjAf3cqtOl_i3HOLKg,RZtGWDLCAtuipwaZ-UfjmQ,2,42,18,18,1424103502000
vwhFwlc4FTBApcNM4uqx_A,ifbY7DlrQep2hxR8WBGQbw,5kZtETKu37RuwHATrB4a5g,1,18,21,27,1447871736000
BIrLDhcGSnGoj7tRz4pC4w,9yxxvX5ySJSylQk3LMWzIQ,EtKSTHV5Qx_Q7Aur9o4kQQ,4,41,4,25,1317002149000
pIFGqL210EybhN6t0Jtzjw,OKMj2PnkGITjSuNByUN_Vw,pafrjSu3h0v0N8GR3ghNtQ,2,0,7,25,1495759494000
cCs7yPSyk8NdA-Ufoz_7hw,prWt3CRF5IaV_vgI_lNWaQ,dz_aIFbATP2PLWQSOBnMfw,3,17,24,6,1518318680000
mO398Ed5dpv1H5ZsKc8KXw,rqYkeGG9PBAdMRDvTMCmfw,bdth7r1brx9yRU7sYwF9jQ,1,35,25,3,1443058594000
7nm3cQS0XGRLtsLGwvuYfg,QzCEzH3R7Z6erOGLr3t55Q,jeizWBHYh9bYkf-rey3Ekw,4,19,19,49,1445627780000
xdQe2E8jR6pLA07p1aYtKA,CysTz612pTix75Fye6-D4Q,-OIUunijjcq_ZzyyQhPPFQ,3,7,23,10,1319758247000
PUyYGCPFUVy7AHVqlI2-aQ,1PJ-RjMqXHeymSkLRzuIdA,i2wZczRsuXVx1bZh7U_dLg,4,9,16,14,1500403644000
nAP-pjVWSCjTM2eCf-5FwA,7OUAzKZj6LUrQ3G7g7yUSw,80uB-BqbkWaJgB4SLt-GhQ,1,2,18,24,1467605835000
eCiWBf1CJ0Zdv1uVarEhhw,p7CjOex3xddrbHYpawKt6Q,cdstmGcsGhFunXColCUhuA,2,61,4,20,1467582950000
sgvNB37eQ9wJYOBv1lmwDA,hwKBB5PVOtD5KAfT_ucsYw,GmomRGW_omclyKXKDppsIg,5,54,27,27,1219080111000
YPrUSWTzdbOQnRShO8caPw,JPhPZcdUXSSeplvPfW7Auw,ZnxGRJpKHRQ0SAYSJk4SFw,5,16,0,1,1475265658000
s9ieTQEl3ImVSkTRrP4-3g,6jna5W1aqs4amKwBoCH2YQ,fYKYAmop0MfbMAyEeOgF3g,2,10,39,23,1335635206000
9kB_3ZwSjvz22matz8L1hw,K-3kF5Wc3b8cOHTAJpV9tA,8uF-bhJFgT4Tn6DTb27viA,4,11,1,18,1476415877000
XM01lQSsLHQhtrCg1bbkDw,1PJ-RjMqXHeymSkLRzuIdA,n5P6-HWN3kFSYBxfVfDxEg,3,70,25,8,1484489275000
NU4_03KfndoUcE8mDNIErw,ZGjgfSvjQK886kiTzLwfLQ,NMtUD873aWrNjljt3VOcFA,4,7,32,13,1474222713000
jHQiGVYdbT-9lQJmSg5rWQ,PuvfPONWyhdtRVPWu7kLpQ,fa6InRseC0Uxnt5d90E3LQ,2,26,21,14,1420346412000
xgiQAlpYkBDjd7Bn_UhIXg,RycuS3TlPJKYCN6jaqgc7w,VbItL6RDULtnw4YvB6EhVg,5,171,15,42,1322665070000
EwCPJIjWnOWw09N7keBtCA,pr2GemKrmZ84T9bZS8D2xQ,HCbJPXWXvwN-C7XfmVy3gA,5,19,38,0,1430257870000
xgiQAlpYkBDjd7Bn_UhIXg,ADsAwRQC3nvNvo4Qdvu2HQ,i7syG2Gyr_qVPR1GwehzuA,3,40,38,20,1495763348000
mi4bOYBYSxdCi24HrAROHA,qVYilGRmY6uemAy_tDpfuA,w5DsFKVqKcKXm509vjinqw,2,1,38,49,1430257870000
8GZbCEMxrbqmRinDbfHWVQ,iyocBf1XVHvsr3SZMpfSnA,cHCRC7r9irhK0dIum1zeUw,1,22,23,24,1427903129000
oQ2wM3ibdAnCMBmhfwAi9A,N0vYEXM4dvk9UcO2OIUfvg,-zsvmEbkd-K9K2DAAKqiEQ,5,320,30,16,1290438320000
6d9hz8LsjvkXjViPW4xaRA,m9M_VU5Q3JpgrP9NFZFkQg,bMVgakLiCEA6LWRUEoB3wQ,2,3,9,21,1495764507000
Is_4BTKGJTHxLGKRxLD_DQ,LuT_KrlWPv3QsW6JGHBIrA,WRMlifrYLjRY8q5YUUbfZA,3,44,24,42,1496792600000
VFFr-s2HPJBtBRyyBJVWaQ,0nOrJJ4gN5BxYIyxWcJaGA,dpwkz52tHB2MCPv53I2aRA,1,45,8,9,1424123700000
LLzom-2TITa4gasV7_fCCA,bqmbKKNZnutdZuvzxifTBA,1bJxvwuMTyXmQGu90WLPhA,1,44,12,10,1485549756000
RqMow_Q_lqybL3x-P9ArrQ,5iLTCZo9-YJgdwvk7iM84Q,SVV1VmybJGXGge6nFuHy_A,5,40,15,29,1466626218000
K7W2UaUGJvpbqiqObRhQQQ,e9pCi-A2zVniFyNqVzBzpA,Af2UlNzQSiZCapJ6qtwu6g,4,38,18,32,1531786234000
lYm3GHTfCllq1Kpj5oeLeg,ZbqSHbgCjzVAqaa7NKWn5A,SKW1zA4nY_SPKkQPmXNHoA,4,61,13,7,1462602819000
VJxazz5W7xzOw-MylSeQCA,huHPQSQgw4kFakc0Vq7TDA,IDtLPgUrqorrpqSLdfMhZQ,1,0,14,23,1445045083000
Oc7hdAWcXum2mRgb5f5NNw,bCla27ma_6i_QFrGkILKrQ,9_m_iA3VAqGBJEW5XLc-5w,3,15,14,31,1532596530000
chtDBb_3unH0Wcs3W2Iahw,SAcg8qt12JKyN5yLDjniaw,ZmrebvKKDIOKNCQaNo_8xg,3,38,39,14,1325657079000
qM-E-ae8CI1Yp0wJiq0jhg,CkY8j94rBlZ8YATXdtSpuQ,ZpXZgnBrNodHH8pKpOK_Kg,3,70,23,1,1255541328000
elqRpX9T3YwL07uLNtN3Bg,yPdPATvZ95l366Pp8nVzLQ,_agzW_0F9uSJ7i6EJ9ufeg,5,13,32,44,1345080979000
2UFbolHl7Kj1jYYn0eYBWQ,ZuyxS4F2zdBMjghIj1auAA,p7C2l6MyJLq9lKMmUhjqMg,2,46,17,11,1435962798000
8z3Pg6eksz8TAYAPLxJWIQ,DUgvASMlwPxHKe6LZSmO4w,sk2lZI4zmuGAccd3DLCnBw,4,7,8,15,1361479221000
JrIxlS1TzJ-iCu79ul40cQ,Z2cOL3n9V8NoguJ-uU_Nvw,jsUzVBGEIoer6l_fxbad2A,1,21,28,19,1440009337000
mcl6XhpC7hoUqkTJcmUpkw,A3gEkJ0lvC1-37KPMNTehg,5cz1XbgalpQ89gsNQwneVQ,3,3,15,5,1401069379000
PRAsITyAFOrVM_YcbJA5QA,_kcHxYPXRYjU4hk2xtCO0w,Iso6F11o-W4g6d7OUEaMng,5,2,15,26,1527539852000
njO5cv6jDieJ9FFPN3DStg,n-lBS02-3yvlY5Q91mmwDA,-ikBycdroyTLDBHR9aC3HA,2,44,12,17,1361479205000
GY2rCySJI41AXWMXvrDTJg,t2IL-HIXQKd6iZ6cIY8kcg,reOj4e7RuKbx6LAuNUccVw,4,25,98,9,1461416085000
0kMlS1dVfIw1bH1jK5q9Pw,mqBWACmaHflW4eh_Ofp16Q,-ATiAtTikuGuqvaW2O6tNA,1,33,3,14,1402508565000
xgiQAlpYkBDjd7Bn_UhIXg,CuqniMUTttHueDc9mGRazA,7clCBgNbd-x2Wj96lZ6Mjw,4,15,28,21,1378266500000
8z3Pg6eksz8TAYAPLxJWIQ,zoBajEyVA0z4IjbFsMJksg,X2D42cGnqxadT_jbNJxHsg,4,27,23,20,1431454041000
srw8FcuizFYyHRWnLsYVOQ,ndgHYecgAWEqtjnjE7LtfA,u-w0dEUZAUF3JyGS_-KiTQ,1,38,0,23,1535982406000
wAM66UfeH6U3pJxuZwWzIA,ilfplhKvXs1w4v4YeiC-lA,At6iwGTy6bDxc7PUEOTvQw,5,31,24,2,1508896305000
Q7sc8JXBOfA0gqKObNWsnA,d9enV9vczP57YFObuHTn_g,i-tDq8zC7ZmSqSbg_7oddA,1,9,30,31,1431454041000
